packName,color,text,pick,official
PAX East 2014 - Panel Cards,white,Hoes in different area codes.,,true
PAX East 2014 - Panel Cards,white,Rubbing chocolate pudding all over Bill Cosby's nipples.,,true
PAX East 2014 - Panel Cards,white,Stepping on a god damn friggin' LEGO.,,true
PAX East 2014 - Panel Cards,white,What The Rock was really cooking.,,true
PAX East 2014 - Panel Cards,black,_ was totally worth the trauma.,1,true
PAX East 2014 - Panel Cards,black,"Let me tell you about my new startup. It's basically _, but for _.",2,true
PAX Prime 2013,white,"70,000 gamers sweating and farting inside an airtight steel dome.",,true
PAX Prime 2013,white,A fun-filled suicide pact.,,true
PAX Prime 2013,white,"A homemade, cum-stained Star Trek uniform.",,true
PAX Prime 2013,white,A madman who lives in a policebox and kidnaps women.,,true
PAX Prime 2013,white,Achieving the manual dexterity and tactical brilliance of a 12-year-old Korean boy.,,true
PAX Prime 2013,white,Allowing nacho cheese to curdle in your beard while you creep in League of Legends.,,true
PAX Prime 2013,white,An angry stone head that stomps on the floor every three seconds.,,true
PAX Prime 2013,white,Being an attractive elf trapped in an unattractive human's body.,,true
PAX Prime 2013,white,Bowser's aching heart.,,true
PAX Prime 2013,white,Buying virtual clothes for a Sim family instead of real clothes for a real family.,,true
PAX Prime 2013,white,Charles Barkley Shut Up and Jam!,,true
PAX Prime 2013,white,eating a plateful of brownies and then...WHAT THE FUCK WHY ARE THE WALLS MOVING,,true
PAX Prime 2013,white,Filling every pouch of a UtiliKilt™ with pizza.,,true
PAX Prime 2013,white,Full HD.,,true
PAX Prime 2013,white,Getting into a situation with an owlbear.,,true
PAX Prime 2013,white,Google Glass + e-cigarette: Ultimate Combo!,,true
PAX Prime 2013,white,Grand Theft Auto: Fort Lauderdale.,,true
PAX Prime 2013,white,Legendary Creature - Robert Khoo.,,true
PAX Prime 2013,white,Mario Kart rage.,,true
PAX Prime 2013,white,"Never watching, discussing, or thinking about My Little Pony.",,true
PAX Prime 2013,white,Nude-modding Super Mario World.,,true
PAX Prime 2013,white,Offering to fuck away people's PTSD.,,true
PAX Prime 2013,white,Reading the comments.,,true
PAX Prime 2013,white,Rolling a D20 to save a failing marriage.,,true
PAX Prime 2013,white,SNES cartridge cleaning fluid.,,true
PAX Prime 2013,white,Tar.,,true
PAX Prime 2013,white,Temporary invincibility.,,true
PAX Prime 2013,white,The boner hatch in the Iron Man suit.,,true
PAX Prime 2013,white,The Cockpocalypse.,,true
PAX Prime 2013,white,"The colonel's wife ""pulling rank.""",,true
PAX Prime 2013,white,The decade of legal inquests following a single hour of Grand Theft Auto.,,true
PAX Prime 2013,white,The gravity gun.,,true
PAX Prime 2013,white,The Sarlacc.,,true
PAX Prime 2013,white,Turn-of-the-century sky racists.,,true
PAX Prime 2013,white,Unlocking a new sex position.,,true
PAX Prime 2013,white,Winning the approval of Cooking Mama that you never got from actual mama.,,true
PAX Prime 2013,white,"You and your best friend simultaneously flashing the hand signal for ""abortion"" at the first sound of a baby crying.*",,true
PAX Prime 2013,black,_: Ain't nobody got time for that!,1,true
PAX Prime 2013,black,"In the new DLC for Mass Effect, Shepard must save the galaxy from _.",1,true
PAX Prime 2013,black,No Enforcer wants to manage the panel on _.,1,true
PAX Prime 2013,black,The most controversial game at PAX this year is an 8-bit indie platformer about _.,1,true
PAX Prime 2013,black,There was a riot at the Gearbox panel when they gave the attendees _.,1,true
PAX Prime 2013,black,What made the whole wedding so awkward?,1,true
PAX Prime 2013,black,What's the latest cargo on the secret military space shuttle?,1,true
PAX Prime 2014 - Panel Cards,white,A neck beard that is 10% cheese.,,true
PAX Prime 2014 - Panel Cards,white,No survivors.,,true
PAX Prime 2014 - Panel Cards,white,penetrable stuff,,true
PAX Prime 2014 - Panel Cards,white,Pooping as quietly as possible.,,true
PAX Prime 2014 - Panel Cards,white,The beautiful sport of Turkish oil wrestling.,,true
PAX Prime 2014 - Panel Cards,black,"Bob Ross's little-known first show was called ""The Joy of _.""",1,true
PAX Prime 2014 - Panel Cards,black,Buzzfeed presents: 10 pictures of _ that look like _.,2,true
PAX Prime 2014 - Panel Cards,black,"During my first game of D&D, I accidentally summoned _.",1,true
PAX Prime 2014 - Panel Cards,black,"Like _, State Farm is there.",1,true
PAX Prime 2014 - Panel Cards,black,The Discovery Channel presents: _ week.,1,true
PAX Prime 2014 Custom Printed Cards,white,100% certified human breast milk.,,true
PAX Prime 2014 Custom Printed Cards,white,A bunch of weeaboos buying Nature Valley bars.,,true
PAX Prime 2014 Custom Printed Cards,white,A drunken Sailor Pluto.,,true
PAX Prime 2014 Custom Printed Cards,white,A gloryhole with a serrated edge.,,true
PAX Prime 2014 Custom Printed Cards,white,A little person dressed as a baby punching an actual baby.,,true
PAX Prime 2014 Custom Printed Cards,white,A magic card worth roughly $8.,,true
PAX Prime 2014 Custom Printed Cards,white,A necrophiliamancer.,,true
PAX Prime 2014 Custom Printed Cards,white,A pint of beer half-full of dead snails.,,true
PAX Prime 2014 Custom Printed Cards,white,A real job with real responsibilities.,,true
PAX Prime 2014 Custom Printed Cards,white,A Stark family where all of the children survive.,,true
PAX Prime 2014 Custom Printed Cards,white,A tin of worms in metric or imperial.,,true
PAX Prime 2014 Custom Printed Cards,white,Adrian Talens.,,true
PAX Prime 2014 Custom Printed Cards,white,ADVENTURE!,,true
PAX Prime 2014 Custom Printed Cards,white,All the Asians in Vancouver.,,true
PAX Prime 2014 Custom Printed Cards,white,An idiot from New Jersey who can only make friends with Bay Area scum.,,true
PAX Prime 2014 Custom Printed Cards,white,Assault Android Cactus.,,true
PAX Prime 2014 Custom Printed Cards,white,Awkwardly having to sing Happy Birthday to a stranger.,,true
PAX Prime 2014 Custom Printed Cards,white,Being named Gladys.,,true
PAX Prime 2014 Custom Printed Cards,white,Bitcoin.,,true
PAX Prime 2014 Custom Printed Cards,white,Bruce using the handicapped elevator even though he's a totally able-bodied person.,,true
PAX Prime 2014 Custom Printed Cards,white,Butthurt.,,true
PAX Prime 2014 Custom Printed Cards,white,Chit.,,true
PAX Prime 2014 Custom Printed Cards,white,Chris Evans grabbing his left boob while laughing.,,true
PAX Prime 2014 Custom Printed Cards,white,Classy Ewok porn.,,true
PAX Prime 2014 Custom Printed Cards,white,Cortana.,,true
PAX Prime 2014 Custom Printed Cards,white,Crippling OC D.,,true
PAX Prime 2014 Custom Printed Cards,white,Danny got to 2nd base with his grandma.,,true
PAX Prime 2014 Custom Printed Cards,white,Doing a barrel roll.,,true
PAX Prime 2014 Custom Printed Cards,white,Drinking with the DCD.,,true
PAX Prime 2014 Custom Printed Cards,white,Drymount.,,true
PAX Prime 2014 Custom Printed Cards,white,Dying for the 418th time in Dark Souls.,,true
PAX Prime 2014 Custom Printed Cards,white,Eating an entire pizza as a legit medical condition.,,true
PAX Prime 2014 Custom Printed Cards,white,Elli the shit-head cat.,,true
PAX Prime 2014 Custom Printed Cards,white,Exploding pancakes.,,true
PAX Prime 2014 Custom Printed Cards,white,F5.,,true
PAX Prime 2014 Custom Printed Cards,white,Fat bitch logic.,,true
PAX Prime 2014 Custom Printed Cards,white,Filming Tabletop Deathmatch.,,true
PAX Prime 2014 Custom Printed Cards,white,Five teenagers with attitude.,,true
PAX Prime 2014 Custom Printed Cards,white,Flipper.,,true
PAX Prime 2014 Custom Printed Cards,white,Fully appreciating naked Morris dancing.,,true
PAX Prime 2014 Custom Printed Cards,white,Furry porn that's actually sort of hot.,,true
PAX Prime 2014 Custom Printed Cards,white,Go Fuck Yourself.,,true
PAX Prime 2014 Custom Printed Cards,white,Going back in time and fucking my mom to prove a point.,,true
PAX Prime 2014 Custom Printed Cards,white,Grandpa Dick Chin.,,true
PAX Prime 2014 Custom Printed Cards,white,Having nothing to prove.,,true
PAX Prime 2014 Custom Printed Cards,white,"Hiro, the dog.",,true
PAX Prime 2014 Custom Printed Cards,white,Hitler's gas bill.,,true
PAX Prime 2014 Custom Printed Cards,white,I am only using this card because i don't have any other cards to play.,,true
PAX Prime 2014 Custom Printed Cards,white,Jacking off with sandpaper.,,true
PAX Prime 2014 Custom Printed Cards,white,Jeff Price.,,true
PAX Prime 2014 Custom Printed Cards,white,Jenn and Trin in the morning.,,true
PAX Prime 2014 Custom Printed Cards,white,Jenny awkwardly trying to seduce Nathan Fillion.,,true
PAX Prime 2014 Custom Printed Cards,white,Karlee Esmailli.,,true
PAX Prime 2014 Custom Printed Cards,white,Liking Katy Perry... in secret.,,true
PAX Prime 2014 Custom Printed Cards,white,Low hugs.,,true
PAX Prime 2014 Custom Printed Cards,white,MAGFEST.,,true
PAX Prime 2014 Custom Printed Cards,white,Making a sim family that's exactly the same as my real family.,,true
PAX Prime 2014 Custom Printed Cards,white,Marcia Morgan's magnificent breasts.,,true
PAX Prime 2014 Custom Printed Cards,white,Marinated anal juices.,,true
PAX Prime 2014 Custom Printed Cards,white,Master Chief.,,true
PAX Prime 2014 Custom Printed Cards,white,Max Temkin.,,true
PAX Prime 2014 Custom Printed Cards,white,Max the Keyboard Cat.,,true
PAX Prime 2014 Custom Printed Cards,white,"Mowing the lawn, collecting the clippings, then Dickbutt.",,true
PAX Prime 2014 Custom Printed Cards,white,"Neckbeard, the nerdiest pirate.",,true
PAX Prime 2014 Custom Printed Cards,white,Not being able to shit on a foreign throne.,,true
PAX Prime 2014 Custom Printed Cards,white,Paying for sexual favors with Dogecoin.,,true
PAX Prime 2014 Custom Printed Cards,white,Peen rub.,,true
PAX Prime 2014 Custom Printed Cards,white,Pete's glorious penis.,,true
PAX Prime 2014 Custom Printed Cards,white,Pinkie Pie.,,true
PAX Prime 2014 Custom Printed Cards,white,Placing second placein a dumb T-shirt contest.,,true
PAX Prime 2014 Custom Printed Cards,white,Player tears.,,true
PAX Prime 2014 Custom Printed Cards,white,Playing whack-a-mole with the ban hammer.,,true
PAX Prime 2014 Custom Printed Cards,white,Portland hipsters rockin' the moose knuckle.,,true
PAX Prime 2014 Custom Printed Cards,white,Pretending that going to PAX is a job.,,true
PAX Prime 2014 Custom Printed Cards,white,Putting on 3D glasses over your regular glasses and getting a wicked headache.,,true
PAX Prime 2014 Custom Printed Cards,white,RAWR velociraptor.,,true
PAX Prime 2014 Custom Printed Cards,white,"Reaching the fabled, distant age of 30.",,true
PAX Prime 2014 Custom Printed Cards,white,Sarah MendiYOLO.,,true
PAX Prime 2014 Custom Printed Cards,white,Scrooge McDuck's scientifically accurate corkscrew phallus.,,true
PAX Prime 2014 Custom Printed Cards,white,Selling PAX memorabilia on eBay.,,true
PAX Prime 2014 Custom Printed Cards,white,Sharkisha.,,true
PAX Prime 2014 Custom Printed Cards,white,Shitting dick nipples.,,true
PAX Prime 2014 Custom Printed Cards,white,Stealing your dead clone's shit.,,true
PAX Prime 2014 Custom Printed Cards,white,Stop! Name that lolita dress.,,true
PAX Prime 2014 Custom Printed Cards,white,Suplexing a jabroni in the PAX Rumble.,,true
PAX Prime 2014 Custom Printed Cards,white,That moment when the Protomen steal your chair.,,true
PAX Prime 2014 Custom Printed Cards,white,"The ""Not a Thing"" podcast.",,true
PAX Prime 2014 Custom Printed Cards,white,The best Just Dance player in Turkey.,,true
PAX Prime 2014 Custom Printed Cards,white,"The blood, sweat and tears of a desparate, sleep-deprived cosplayer the night before a convention.",,true
PAX Prime 2014 Custom Printed Cards,white,The Doubleclicks.,,true
PAX Prime 2014 Custom Printed Cards,white,The hidden dick in your favorite Disney movie.,,true
PAX Prime 2014 Custom Printed Cards,white,The moment Sharon realized she married Steve.,,true
PAX Prime 2014 Custom Printed Cards,white,The perceived intellectual superiority of a Wellingtonian,,true
PAX Prime 2014 Custom Printed Cards,white,The poison. The poison for Kuzco. The poison chosen especially to kill Kusco. Kusco's poison.,,true
PAX Prime 2014 Custom Printed Cards,white,The race card.,,true
PAX Prime 2014 Custom Printed Cards,white,The redic secondary mark-up of Cards Against Humanity Cards.,,true
PAX Prime 2014 Custom Printed Cards,white,The tears of a million disappointed 49ers fans.,,true
PAX Prime 2014 Custom Printed Cards,white,The token lesbian.,,true
PAX Prime 2014 Custom Printed Cards,white,Too much foreskin.,,true
PAX Prime 2014 Custom Printed Cards,white,Trung the pants-ripping bear.,,true
PAX Prime 2014 Custom Printed Cards,white,Trying to explain David Lynch's oeuvre.,,true
PAX Prime 2014 Custom Printed Cards,white,Tumblr opinions.,,true
PAX Prime 2014 Custom Printed Cards,white,Unintentionally living the life of every Ellen Page character.,,true
PAX Prime 2014 Custom Printed Cards,white,Valtrex Man.,,true
PAX Prime 2014 Custom Printed Cards,white,Witnessing the decline of the rollerblade industry.,,true
PAX Prime 2014 Custom Printed Cards,black,What's the weirdest thing that AdMagic has printed?,1,true
PAX Prime 2015 Food Pack A (Mango),white,A soccer ball to the crotch.,,true
PAX Prime 2015 Food Pack A (Mango),white,Golden Girls re-runs.,,true
PAX Prime 2015 Food Pack A (Mango),white,Kale.,,true
PAX Prime 2015 Food Pack A (Mango),white,Licking the flavor off of Doritos so you can reuse them as tortilla chips for your salsa.,,true
PAX Prime 2015 Food Pack A (Mango),white,Real News.,,true
PAX Prime 2015 Food Pack A (Mango),white,Switching bodies with mom for a day.,,true
PAX Prime 2015 Food Pack A (Mango),white,The Diary of Anne Spank: An XXX Parody.,,true
PAX Prime 2015 Food Pack A (Mango),white,What we think is meatloaf,,true
PAX Prime 2015 Food Pack A (Mango),black,"I'm Bobby Flay, and if you can't stand _, get out of the kitchen!",1,true
